DateTime,gbopen,gbhigh,gblow,gbclose,position,stg
2003-07-01,1.65531,1.66506,1.65154,1.66308,-1.0,-0.007589999999999986
2003-07-02,1.66353,1.66681,1.6600199999999998,1.66506,-1.0,-0.001980000000000093
2003-07-03,1.66508,1.6740499999999998,1.66017,1.6695,-1.0,-0.0044399999999999995
2003-07-04,1.6694399999999998,1.67166,1.66472,1.666,-1.0,0.0035000000000000586
2003-07-06,1.66731,1.66751,1.66608,1.6666,-1.0,-0.000600000000000156
2003-07-07,1.666585,1.66743,1.6471399999999998,1.64904,-1.0,0.01756000000000002
2003-07-08,1.64905,1.64998,1.63146,1.63485,-1.0,0.014190000000000147
2003-07-09,1.63491,1.63878,1.6274700000000002,1.63559,-1.0,-0.000740000000000185
2003-07-10,1.6352600000000002,1.63687,1.62179,1.63418,-1.0,0.0014100000000001334
2003-07-11,1.63408,1.63815,1.62979,1.6300400000000002,-1.0,0.0041399999999998105
2003-07-13,1.63033,1.63082,1.6266,1.62701,-1.0,0.003030000000000088
2003-07-14,1.62692,1.62901,1.6076100000000002,1.61019,-1.0,0.016820000000000057
2003-07-15,1.61039,1.6137199999999998,1.5899,1.59271,1.0,0.01747999999999994
2003-07-16,1.59263,1.59829,1.5853199999999998,1.59803,1.0,0.005319999999999991
2003-07-17,1.597955,1.59912,1.58446,1.59599,1.0,-0.0020400000000000418
2003-07-18,1.595695,1.5980500000000002,1.58242,1.5893000000000002,1.0,-0.006689999999999863
2003-07-20,1.58973,1.58973,1.57733,1.57827,1.0,-0.011030000000000095
2003-07-21,1.5784,1.60228,1.577225,1.59789,1.0,0.01961999999999997
2003-07-22,1.597705,1.60485,1.5945900000000002,1.59613,1.0,-0.0017599999999999838
2003-07-23,1.595945,1.609925,1.59251,1.6079,1.0,0.011770000000000058
2003-07-24,1.607905,1.6169699999999998,1.605835,1.61313,1.0,0.005229999999999846
2003-07-25,1.61309,1.623505,1.61129,1.62024,1.0,0.00710999999999995
2003-07-27,1.61956,1.62054,1.61768,1.61908,1.0,-0.0011599999999998278
2003-07-28,1.61912,1.62884,1.61707,1.62482,1.0,0.005739999999999856
2003-07-29,1.62481,1.63094,1.62114,1.62376,1.0,-0.0010599999999998388
2003-07-30,1.623825,1.625095,1.61456,1.61593,1.0,-0.007830000000000004
2003-07-31,1.61586,1.61681,1.60495,1.61,-1.0,-0.005929999999999991
2003-08-01,1.610005,1.61232,1.60011,1.60776,1.0,0.0022400000000000198
2003-08-03,1.6107,1.61124,1.609635,1.61066,1.0,0.0028999999999999027
2003-08-04,1.61073,1.61498,1.6062599999999998,1.61121,1.0,0.0005500000000000504
2003-08-05,1.611305,1.61607,1.60211,1.61287,1.0,0.0016599999999999948
2003-08-06,1.61282,1.6186,1.60344,1.60895,1.0,-0.0039199999999999235
2003-08-07,1.609,1.6189,1.60511,1.61496,1.0,0.006009999999999849
2003-08-08,1.61498,1.61769,1.60067,1.60268,1.0,-0.012279999999999847
2003-08-10,1.60388,1.60388,1.59966,1.60013,1.0,-0.0025500000000000522
2003-08-11,1.6004,1.6101800000000002,1.59809,1.6064,1.0,0.006269999999999998
2003-08-12,1.60629,1.6093,1.59916,1.60161,1.0,-0.004790000000000072
2003-08-13,1.601545,1.60961,1.59628,1.60625,1.0,0.0046399999999999775
2003-08-14,1.6063,1.61358,1.59819,1.60266,1.0,-0.003589999999999982
2003-08-15,1.602355,1.60409,1.592495,1.59675,1.0,-0.005910000000000082
2003-08-17,1.5964,1.5981999999999998,1.5958199999999998,1.59798,1.0,0.0012300000000000644
2003-08-18,1.59785,1.59849,1.58712,1.5893,1.0,-0.008680000000000021
2003-08-19,1.589475,1.58983,1.5808399999999998,1.58722,1.0,-0.0020799999999998597
2003-08-20,1.587195,1.59648,1.5852499999999998,1.59289,-1.0,0.005669999999999842
2003-08-21,1.59296,1.59574,1.57452,1.57886,-1.0,0.014029999999999987
2003-08-22,1.57907,1.57919,1.57009,1.5748799999999998,-1.0,0.003980000000000095
2003-08-24,1.57391,1.57425,1.56895,1.56982,-1.0,0.005059999999999842
2003-08-25,1.569975,1.57906,1.56334,1.56716,-1.0,0.0026599999999998847
2003-08-26,1.56721,1.57458,1.5618150000000002,1.56911,-1.0,-0.0019499999999998963
2003-08-27,1.56875,1.57498,1.56629,1.56717,-1.0,0.0019400000000000528
2003-08-28,1.56677,1.57853,1.56485,1.57761,-1.0,-0.010440000000000005
2003-08-29,1.57777,1.58262,1.57204,1.57742,-1.0,0.00018999999999991246
2003-08-31,1.57738,1.57942,1.57738,1.57899,-1.0,-0.0015699999999998493
2003-09-01,1.57899,1.58108,1.567905,1.5716100000000002,-1.0,0.00737999999999972
2003-09-02,1.57162,1.57479,1.56182,1.56659,-1.0,0.0050200000000002465
2003-09-03,1.56662,1.57627,1.56077,1.56999,-1.0,-0.0034000000000000696
2003-09-04,1.56992,1.58255,1.56776,1.581,-1.0,-0.011009999999999964
2003-09-05,1.58107,1.59088,1.57769,1.58784,-1.0,-0.006839999999999957
2003-09-07,1.5885,1.58994,1.58569,1.58762,-1.0,0.00021999999999988695
2003-09-08,1.58787,1.59014,1.5817,1.5835499999999998,-1.0,0.00407000000000024
2003-09-09,1.5835249999999998,1.5927699999999998,1.5783,1.59041,1.0,-0.00686000000000031
2003-09-10,1.59066,1.59459,1.58759,1.59014,1.0,-0.00026999999999999247
2003-09-11,1.59015,1.5975700000000002,1.58955,1.59353,1.0,0.003389999999999782
2003-09-12,1.593545,1.60672,1.590755,1.6023299999999998,1.0,0.008799999999999919
2003-09-14,1.60292,1.60589,1.60292,1.60417,1.0,0.0018400000000002859
2003-09-15,1.6041599999999998,1.60759,1.5998,1.60171,1.0,-0.0024600000000001288
2003-09-16,1.60195,1.60553,1.58501,1.58734,1.0,-0.014369999999999994
2003-09-17,1.587445,1.61046,1.58589,1.60743,-1.0,0.02008999999999994
2003-09-18,1.60725,1.62143,1.60627,1.61637,-1.0,-0.00894000000000017
2003-09-19,1.616325,1.63751,1.6139199999999998,1.63666,-1.0,-0.02028999999999992
2003-09-21,1.64654,1.65052,1.64515,1.6487699999999998,-1.0,-0.012109999999999843
2003-09-22,1.64933,1.6549,1.64121,1.64863,-1.0,0.00013999999999980695
2003-09-23,1.648365,1.65866,1.64547,1.64949,-1.0,-0.0008599999999998609
2003-09-24,1.64955,1.66005,1.6470600000000002,1.65471,-1.0,-0.005220000000000002
2003-09-25,1.65474,1.66284,1.65285,1.65736,-1.0,-0.002650000000000041
2003-09-26,1.65735,1.66244,1.65588,1.6588500000000002,-1.0,-0.0014900000000002134
2003-09-28,1.6576,1.65914,1.6566800000000002,1.65906,-1.0,-0.00020999999999982144
2003-09-29,1.6588,1.66733,1.64488,1.66304,-1.0,-0.003980000000000095
2003-09-30,1.66325,1.67586,1.65858,1.66162,-1.0,0.0014199999999999768
2003-10-01,1.6617000000000002,1.66983,1.65307,1.6667900000000002,-1.0,-0.005170000000000119
2003-10-02,1.666825,1.67501,1.66385,1.6682,-1.0,-0.0014099999999996893
2003-10-03,1.668245,1.67357,1.65788,1.66342,-1.0,0.0047800000000000065
2003-10-05,1.66232,1.66232,1.65894,1.66087,-1.0,0.00254999999999983
2003-10-06,1.66069,1.67572,1.65795,1.67312,-1.0,-0.012249999999999872
2003-10-07,1.673,1.67769,1.6606,1.66316,1.0,0.009959999999999969
2003-10-08,1.66308,1.66711,1.65856,1.66371,1.0,0.0005500000000000504
2003-10-09,1.663755,1.66934,1.65593,1.66459,1.0,0.0008799999999999919
2003-10-10,1.66502,1.6720549999999998,1.66021,1.66332,1.0,-0.0012700000000001044
2003-10-12,1.6642,1.66493,1.6632,1.66403,1.0,0.0007099999999999884
2003-10-13,1.664065,1.6684899999999998,1.653485,1.66187,1.0,-0.0021599999999999397
2003-10-14,1.6618,1.6764199999999998,1.65367,1.67074,-1.0,0.008869999999999933
2003-10-15,1.67065,1.6763499999999998,1.66364,1.66663,-1.0,0.004109999999999836
2003-10-16,1.666625,1.68143,1.6653699999999998,1.67235,-1.0,-0.005719999999999947
2003-10-17,1.67237,1.67889,1.6676,1.67841,-1.0,-0.006059999999999954
2003-10-19,1.6785,1.67981,1.67761,1.67784,-1.0,0.0005699999999999594
2003-10-20,1.67785,1.68123,1.66957,1.67135,-1.0,0.006490000000000107
2003-10-21,1.67128,1.67728,1.66837,1.67321,-1.0,-0.0018600000000001948
2003-10-22,1.67332,1.6967,1.672845,1.6954,-1.0,-0.022189999999999932
2003-10-23,1.6954,1.69936,1.68904,1.69586,-1.0,-0.00045999999999990493
2003-10-24,1.69582,1.69911,1.69308,1.69462,-1.0,0.0012399999999999078
2003-10-26,1.69492,1.69701,1.69434,1.69632,-1.0,-0.0017000000000000348
2003-10-27,1.6962199999999998,1.69748,1.69059,1.69334,-1.0,0.0029799999999999827
2003-10-28,1.6933,1.69977,1.68756,1.69687,-1.0,-0.003530000000000033
2003-10-29,1.6969,1.70764,1.6952699999999998,1.69749,-1.0,-0.0006199999999998429
2003-10-30,1.69748,1.706925,1.69407,1.69534,-1.0,0.0021499999999998742
2003-10-31,1.69529,1.6993299999999998,1.69049,1.6960000000000002,-1.0,-0.000660000000000105
2003-11-02,1.69453,1.69596,1.694415,1.69584,-1.0,0.00016000000000016001
2003-11-03,1.69582,1.6976,1.67437,1.67582,-1.0,0.020019999999999927
2003-11-04,1.67586,1.68484,1.66725,1.68293,-1.0,-0.00710999999999995
2003-11-05,1.6828500000000002,1.68716,1.66987,1.67325,-1.0,0.009680000000000133
2003-11-06,1.6733,1.67824,1.664275,1.66731,-1.0,0.005939999999999834
2003-11-07,1.6671,1.67643,1.65673,1.67612,-1.0,-0.008809999999999985
2003-11-09,1.67375,1.67381,1.6728200000000002,1.6734,-1.0,0.0027200000000000557
2003-11-10,1.67352,1.67559,1.665655,1.66637,-1.0,0.007030000000000092
2003-11-11,1.66643,1.66977,1.66305,1.66556,-1.0,0.0008099999999999774
2003-11-12,1.6656,1.67839,1.66425,1.6763,-1.0,-0.010739999999999972
2003-11-13,1.6766,1.68867,1.67469,1.68762,-1.0,-0.011319999999999997
2003-11-14,1.68768,1.69095,1.68218,1.68779,1.0,-0.00017000000000000348
2003-11-16,1.68765,1.69265,1.6870500000000002,1.69176,1.0,0.003970000000000029
2003-11-17,1.69175,1.69375,1.68603,1.69101,-1.0,-0.0007500000000000284
2003-11-18,1.69095,1.70546,1.68622,1.70428,1.0,-0.013270000000000115
2003-11-19,1.70438,1.70539,1.69495,1.69785,1.0,-0.006429999999999936
2003-11-20,1.69784,1.70782,1.696005,1.70337,1.0,0.005519999999999969
2003-11-21,1.70344,1.70682,1.69931,1.7046,1.0,0.0012299999999998423
2003-11-23,1.7046800000000002,1.7055600000000002,1.70375,1.70495,-1.0,0.0003500000000000725
2003-11-24,1.704925,1.70588,1.69277,1.69746,-1.0,0.007489999999999997
2003-11-25,1.69758,1.7017,1.69359,1.69715,-1.0,0.00031000000000003247
2003-11-26,1.6970999999999998,1.712745,1.69476,1.71082,-1.0,-0.013670000000000071
2003-11-27,1.71077,1.71574,1.7088199999999998,1.71398,-1.0,-0.0031600000000000517
2003-11-28,1.71393,1.72389,1.71311,1.72158,-1.0,-0.007600000000000051
2003-11-30,1.7202,1.72386,1.71939,1.72386,-1.0,-0.0022799999999998377
2003-12-01,1.72405,1.7273200000000002,1.71773,1.7187800000000002,-1.0,0.005079999999999751
2003-12-02,1.7187,1.73188,1.71661,1.72939,-1.0,-0.010609999999999786
2003-12-03,1.7293,1.73124,1.72439,1.72704,1.0,0.0023500000000000743
2003-12-04,1.72712,1.728555,1.71759,1.71989,1.0,-0.00714999999999999
2003-12-05,1.7199300000000002,1.73146,1.71929,1.72932,1.0,0.00943000000000005
2003-12-07,1.72963,1.73034,1.72786,1.72877,1.0,-0.0005500000000000504
2003-12-08,1.728845,1.736,1.72656,1.73323,1.0,0.0044600000000001305
2003-12-09,1.733055,1.7473299999999998,1.7329,1.74485,1.0,0.011619999999999964
2003-12-10,1.7448,1.74761,1.73497,1.73923,1.0,-0.005619999999999958
2003-12-11,1.7392,1.7472,1.737285,1.74583,-1.0,0.006599999999999939
2003-12-12,1.74579,1.7507700000000002,1.742695,1.7454999999999998,1.0,0.0003300000000001635
2003-12-14,1.73596,1.73889,1.73534,1.73879,1.0,-0.006709999999999772
2003-12-15,1.73877,1.7478699999999998,1.7382,1.74671,1.0,0.007919999999999927
2003-12-16,1.74675,1.7559300000000002,1.74316,1.75417,1.0,0.007460000000000022
2003-12-17,1.75398,1.76944,1.74957,1.76487,-1.0,0.010699999999999932
2003-12-18,1.764785,1.77412,1.76307,1.77072,-1.0,-0.005850000000000133
2003-12-19,1.77077,1.77237,1.761385,1.7648899999999998,-1.0,0.005830000000000224
2003-12-21,1.76696,1.76696,1.76193,1.76223,-1.0,0.0026599999999998847
2003-12-22,1.7621,1.766945,1.759755,1.76322,1.0,-0.0009900000000000464
2003-12-23,1.763165,1.76663,1.76218,1.76337,1.0,0.0001500000000000945
2003-12-24,1.76344,1.77595,1.76259,1.7744,-1.0,0.011029999999999873
2003-12-25,1.7744,1.77576,1.76944,1.77466,-1.0,-0.00025999999999992696
2003-12-26,1.774645,1.77589,1.76951,1.77108,-1.0,0.0035799999999999166
2003-12-28,1.77146,1.7724799999999998,1.77068,1.77222,-1.0,-0.0011399999999999189
2003-12-29,1.77222,1.77685,1.77001,1.77358,-1.0,-0.0013600000000000279
2003-12-30,1.77343,1.781265,1.77227,1.77735,1.0,-0.003770000000000051
2003-12-31,1.777485,1.7939699999999998,1.776615,1.7856,-1.0,0.00825000000000009
2004-01-01,1.7853,1.788,1.781035,1.78482,-1.0,0.0007800000000000029
2004-01-02,1.78482,1.79477,1.77847,1.79299,-1.0,-0.00817000000000001
2004-01-04,1.791625,1.79579,1.79153,1.79468,-1.0,-0.0016899999999999693
2004-01-05,1.79468,1.81023,1.79381,1.80657,-1.0,-0.011889999999999956
2004-01-06,1.80663,1.82756,1.80449,1.82026,-1.0,-0.01368999999999998
2004-01-07,1.82033,1.82566,1.81199,1.81737,-1.0,0.002890000000000059
2004-01-08,1.81734,1.83605,1.81042,1.8332,-1.0,-0.01583000000000001
2004-01-09,1.833245,1.84943,1.82762,1.84745,-1.0,-0.014250000000000096
2004-01-11,1.84708,1.84766,1.84643,1.84697,-1.0,0.00048000000000003595
2004-01-12,1.84696,1.85764,1.84485,1.84545,-1.0,0.0015199999999999658
2004-01-13,1.84538,1.85342,1.83985,1.84827,-1.0,-0.0028200000000000447
2004-01-14,1.84843,1.84844,1.82947,1.83242,-1.0,0.015850000000000142
2004-01-15,1.83238,1.8346,1.81775,1.82464,-1.0,0.007779999999999898
2004-01-16,1.82477,1.82662,1.793,1.7979699999999998,-1.0,0.026670000000000194
2004-01-18,1.79641,1.80006,1.7963,1.79949,-1.0,-0.0015200000000001879
2004-01-19,1.799655,1.80181,1.7822399999999998,1.78252,-1.0,0.01696999999999993
2004-01-20,1.7827000000000002,1.82168,1.78221,1.81845,-1.0,-0.035929999999999795
2004-01-21,1.81843,1.83687,1.81463,1.83233,-1.0,-0.013880000000000114
2004-01-22,1.832275,1.84759,1.83131,1.84317,-1.0,-0.01083999999999996
2004-01-23,1.84325,1.85199,1.81692,1.82574,-1.0,0.017430000000000057
2004-01-25,1.82282,1.8261,1.82217,1.823645,-1.0,0.002094999999999958
2004-01-26,1.82362,1.83057,1.81039,1.81456,-1.0,0.00908500000000001
2004-01-27,1.81447,1.829095,1.80185,1.82619,-1.0,-0.01163000000000003
2004-01-28,1.82593,1.8381,1.81191,1.81446,-1.0,0.011730000000000018
2004-01-29,1.8147,1.82668,1.80846,1.81601,-1.0,-0.0015499999999999403
2004-01-30,1.815955,1.826,1.80576,1.82382,-1.0,-0.007810000000000095
2004-02-01,1.82269,1.82506,1.82224,1.82445,-1.0,-0.0006299999999999084
2004-02-02,1.82431,1.82695,1.81344,1.82125,-1.0,0.0031999999999998696
2004-02-03,1.821025,1.84218,1.819,1.83718,-1.0,-0.01593
2004-02-04,1.837145,1.839665,1.8282,1.8318,-1.0,0.00537999999999994
2004-02-05,1.83182,1.84235,1.83015,1.83588,-1.0,-0.0040799999999998615
2004-02-06,1.83585,1.85153,1.83131,1.84719,-1.0,-0.011310000000000153
2004-02-08,1.84318,1.8445,1.84037,1.84433,-1.0,0.0028600000000000847
2004-02-09,1.84435,1.862625,1.84414,1.85915,-1.0,-0.014820000000000055
2004-02-10,1.85945,1.87319,1.85783,1.86683,-1.0,-0.007679999999999909
2004-02-11,1.86675,1.89354,1.86456,1.89197,-1.0,-0.02513999999999994
2004-02-12,1.89215,1.895115,1.8878,1.89228,-1.0,-0.00031000000000003247
2004-02-13,1.8923,1.8985,1.87846,1.88505,-1.0,0.00723000000000007
2004-02-15,1.88384,1.88469,1.88332,1.88403,-1.0,0.0010199999999997988
2004-02-16,1.884205,1.8915,1.88115,1.88819,-1.0,-0.0041599999999999415
2004-02-17,1.8884,1.90806,1.88669,1.90501,-1.0,-0.016820000000000057
2004-02-18,1.90519,1.91383,1.88379,1.892075,-1.0,0.01293500000000014
2004-02-19,1.892035,1.89953,1.886285,1.89864,-1.0,-0.006565000000000154
2004-02-20,1.89862,1.89962,1.85611,1.86123,-1.0,0.037410000000000165
2004-02-22,1.86025,1.86168,1.85913,1.85929,-1.0,0.0019399999999998307
2004-02-23,1.85895,1.87041,1.8456,1.86793,-1.0,-0.008639999999999981
2004-02-24,1.86783,1.89369,1.86199,1.88936,-1.0,-0.021429999999999838
2004-02-25,1.88935,1.89429,1.86901,1.87186,-1.0,0.01749999999999985
2004-02-26,1.87183,1.87757,1.85498,1.86272,-1.0,0.009140000000000148
2004-02-27,1.86295,1.86857,1.84675,1.868175,-1.0,-0.005454999999999988
2004-02-29,1.86735,1.87404,1.86655,1.87394,-1.0,-0.00576500000000002
2004-03-01,1.8738,1.87454,1.8641,1.8677,-1.0,0.006240000000000023
2004-03-02,1.86785,1.86894,1.83483,1.83777,-1.0,0.029930000000000012
2004-03-03,1.837855,1.84011,1.81549,1.8274,-1.0,0.01036999999999999
2004-03-04,1.827365,1.83728,1.81982,1.82248,-1.0,0.004919999999999813
2004-03-05,1.82245,1.84945,1.81736,1.84584,-1.0,-0.023359999999999825
2004-03-07,1.84798,1.84831,1.84525,1.8462,-1.0,-0.000360000000000138
2004-03-08,1.84625,1.854285,1.84174,1.85232,-1.0,-0.006119999999999903
2004-03-09,1.85243,1.85846,1.822015,1.8257,-1.0,0.026619999999999866
2004-03-10,1.825395,1.82813,1.79603,1.80286,1.0,0.022840000000000193
2004-03-11,1.80285,1.81482,1.79255,1.80949,1.0,0.006630000000000136
2004-03-12,1.80965,1.8106,1.79055,1.80331,1.0,-0.006180000000000074
2004-03-14,1.795925,1.80065,1.79578,1.79868,1.0,-0.004629999999999912
2004-03-15,1.79899,1.81158,1.794045,1.80389,1.0,0.005209999999999937
2004-03-16,1.80403,1.81944,1.8001999999999998,1.81237,-1.0,0.008480000000000043
2004-03-17,1.812,1.81803,1.8066,1.81645,-1.0,-0.0040799999999998615
2004-03-18,1.81617,1.84015,1.81537,1.83474,-1.0,-0.01829000000000014
2004-03-19,1.83465,1.83658,1.82536,1.83326,-1.0,0.0014800000000001479
2004-03-21,1.83293,1.8338,1.83217,1.83326,-1.0,-0.0
2004-03-22,1.83343,1.84965,1.82627,1.84713,-1.0,-0.013870000000000049
2004-03-23,1.84717,1.85376,1.84057,1.85149,-1.0,-0.0043600000000001415
2004-03-24,1.85151,1.85379,1.82173,1.8251,-1.0,0.026390000000000136
2004-03-25,1.82498,1.82563,1.79899,1.80735,-1.0,0.017749999999999932
2004-03-26,1.80742,1.82337,1.80022,1.81581,-1.0,-0.008459999999999912
2004-03-28,1.81277,1.81631,1.81217,1.81368,-1.0,0.0021299999999999653
2004-03-29,1.81352,1.82244,1.80647,1.81908,-1.0,-0.005400000000000071
2004-03-30,1.81888,1.8301,1.81872,1.82639,-1.0,-0.007309999999999928
2004-03-31,1.82657,1.8461,1.8243,1.84231,-1.0,-0.015919999999999934
2004-04-01,1.84218,1.86,1.83792,1.85461,-1.0,-0.0123000000000002
2004-04-02,1.85453,1.85693,1.82613,1.82867,-1.0,0.025940000000000074
2004-04-04,1.82915,1.82919,1.82767,1.82814,-1.0,0.0005299999999999194
2004-04-05,1.828135,1.83043,1.8106,1.82344,-1.0,0.0047000000000001485
2004-04-06,1.823565,1.84434,1.819435,1.84225,-1.0,-0.018809999999999993
2004-04-07,1.84205,1.843975,1.83359,1.83982,-1.0,0.002429999999999932
2004-04-08,1.83987,1.84652,1.82805,1.8308,-1.0,0.009020000000000028
2004-04-09,1.83094,1.83464,1.82638,1.83342,-1.0,-0.0026200000000000667
2004-04-11,1.83361,1.83401,1.83174,1.83312,-1.0,0.00029999999999996696
2004-04-12,1.833245,1.84087,1.8308,1.83897,-1.0,-0.005849999999999911
2004-04-13,1.83858,1.84235,1.81283,1.81659,-1.0,0.022380000000000067
2004-04-14,1.81732,1.81802,1.78486,1.78763,1.0,0.028959999999999875
2004-04-15,1.78775,1.7994400000000002,1.77615,1.78847,1.0,0.0008399999999999519
2004-04-16,1.78852,1.805725,1.78357,1.7977,-1.0,0.009230000000000071
2004-04-18,1.79802,1.8001,1.79629,1.79932,1.0,-0.0016199999999999548
2004-04-19,1.799385,1.814245,1.7991,1.80638,-1.0,0.007060000000000066
2004-04-20,1.80625,1.80713,1.78083,1.781,-1.0,0.02538000000000018
2004-04-21,1.78103,1.78507,1.7656299999999998,1.76851,1.0,0.01248999999999989
2004-04-22,1.76838,1.77704,1.76253,1.77462,1.0,0.00611000000000006
2004-04-23,1.7748499999999998,1.78131,1.76418,1.77102,1.0,-0.0036000000000000476
2004-04-25,1.77234,1.77274,1.76822,1.7685,1.0,-0.0025200000000000777
2004-04-26,1.76885,1.78951,1.76645,1.78517,-1.0,0.016669999999999963
2004-04-27,1.78517,1.79421,1.78196,1.79181,-1.0,-0.006639999999999979
2004-04-28,1.79185,1.79691,1.76841,1.76844,1.0,0.02336999999999989
2004-04-29,1.7686,1.78107,1.7580900000000002,1.77132,1.0,0.0028799999999999937
2004-04-30,1.771475,1.78042,1.7661099999999998,1.7780200000000002,1.0,0.00670000000000015
2004-05-02,1.77892,1.77978,1.77833,1.77904,1.0,0.0010199999999997988
2004-05-03,1.77842,1.77886,1.76886,1.77156,1.0,-0.007479999999999931
2004-05-04,1.771445,1.79931,1.77092,1.79586,1.0,0.02429999999999999
2004-05-05,1.79577,1.80183,1.7875,1.79175,1.0,-0.004110000000000058
2004-05-06,1.79157,1.7984,1.78775,1.79434,1.0,0.0025900000000000922
2004-05-07,1.79436,1.803,1.78235,1.78634,-1.0,-0.008000000000000007
2004-05-09,1.78558,1.7868400000000002,1.783685,1.78435,-1.0,0.0019899999999999363
2004-05-10,1.78435,1.78629,1.77046,1.77673,1.0,0.007620000000000182
2004-05-11,1.77685,1.7774299999999998,1.75338,1.76093,1.0,-0.015799999999999814
2004-05-12,1.76127,1.78024,1.7566199999999998,1.77217,1.0,0.011239999999999917
2004-05-13,1.77215,1.774555,1.75718,1.759035,1.0,-0.013135000000000119
2004-05-14,1.75917,1.7643399999999998,1.74824,1.76095,1.0,0.001915000000000111
2004-05-16,1.76095,1.76126,1.75707,1.7575,1.0,-0.003449999999999953
2004-05-17,1.7578,1.7745700000000002,1.757005,1.7681,1.0,0.010599999999999943
2004-05-18,1.7680699999999998,1.7713,1.76119,1.76604,1.0,-0.0020599999999999508
2004-05-19,1.76623,1.7856999999999998,1.7629,1.78225,1.0,0.016209999999999836
2004-05-20,1.782545,1.7837,1.76393,1.77475,1.0,-0.00749999999999984
2004-05-21,1.77507,1.79549,1.773285,1.7872,1.0,0.01244999999999985
2004-05-23,1.7878,1.79047,1.78577,1.78686,1.0,-0.00034000000000000696
2004-05-24,1.787425,1.79371,1.78213,1.79167,1.0,0.004810000000000203
2004-05-25,1.79177,1.81461,1.7905799999999998,1.81295,-1.0,0.021279999999999966
2004-05-26,1.81265,1.819945,1.80918,1.81283,-1.0,0.00012000000000012001
2004-05-27,1.81262,1.83992,1.81,1.83862,-1.0,-0.02578999999999998
2004-05-28,1.83825,1.84203,1.82929,1.83271,-1.0,0.00590999999999986
2004-06-01,1.831025,1.84132,1.82757,1.83958,-1.0,-0.008359999999999923
2004-06-02,1.8392,1.848555,1.83037,1.8339,-1.0,0.005679999999999907
2004-06-03,1.83387,1.8431,1.82829,1.8383,-1.0,-0.0043999999999999595
2004-06-04,1.83805,1.84491,1.832355,1.84047,-1.0,-0.0021700000000000053
2004-06-06,1.84088,1.84527,1.84042,1.8444,-1.0,-0.003929999999999989
2004-06-07,1.84399,1.84804,1.83464,1.84075,-1.0,0.003649999999999931
2004-06-08,1.84073,1.84555,1.83266,1.84042,-1.0,0.0003300000000001635
2004-06-09,1.84064,1.84086,1.82532,1.82769,-1.0,0.012729999999999908
2004-06-10,1.8276,1.84449,1.81904,1.8395,-1.0,-0.011809999999999876
2004-06-11,1.83975,1.8405,1.8162,1.81932,-1.0,0.020179999999999865
2004-06-13,1.81849,1.81897,1.81615,1.81719,-1.0,0.0021299999999999653
2004-06-14,1.81765,1.8182,1.8043,1.81462,-1.0,0.0025700000000001832
2004-06-15,1.81471,1.83354,1.81067,1.83167,-1.0,-0.01705000000000001
2004-06-16,1.83165,1.83527,1.82308,1.82585,-1.0,0.005819999999999936
2004-06-17,1.8261,1.83848,1.82379,1.83414,-1.0,-0.00829000000000013
2004-06-18,1.83445,1.83999,1.825075,1.83815,-1.0,-0.004009999999999847
2004-06-20,1.83848,1.83974,1.83736,1.83821,-1.0,-5.999999999994898e-05
2004-06-21,1.83838,1.84099,1.82766,1.83365,-1.0,0.0045599999999998975
2004-06-22,1.833855,1.83482,1.8176,1.82008,-1.0,0.013570000000000082
2004-06-23,1.82012,1.828545,1.814085,1.81548,-1.0,0.0045999999999999375
2004-06-24,1.8158,1.82911,1.81042,1.82304,-1.0,-0.007560000000000011
2004-06-25,1.823145,1.82703,1.81702,1.82692,-1.0,-0.0038800000000001056
2004-06-27,1.82641,1.82757,1.82542,1.82593,-1.0,0.0009900000000000464
2004-06-28,1.8258,1.8339,1.82066,1.82985,-1.0,-0.0039199999999999235
2004-06-29,1.82951,1.82985,1.80468,1.8065,1.0,0.023349999999999982
2004-06-30,1.80665,1.82206,1.80117,1.82183,1.0,0.015330000000000066
2004-07-01,1.82167,1.82236,1.81164,1.8197,1.0,-0.0021299999999999653
2004-07-02,1.8197,1.83572,1.81647,1.83053,1.0,0.010829999999999895
2004-07-04,1.83137,1.835665,1.83036,1.83448,1.0,0.00395000000000012
2004-07-05,1.8345,1.83626,1.8268,1.83103,1.0,-0.003450000000000175
2004-07-06,1.8311,1.84466,1.82922,1.84349,-1.0,0.012460000000000138
2004-07-07,1.84365,1.85793,1.8392,1.8546,-1.0,-0.011109999999999953
2004-07-08,1.8547,1.858265,1.84692,1.85205,1.0,0.0025500000000000522
2004-07-09,1.85217,1.86181,1.84872,1.85948,-1.0,0.007430000000000048
2004-07-11,1.86015,1.86215,1.85915,1.86193,-1.0,-0.0024500000000000632
2004-07-12,1.86188,1.8663,1.85691,1.86048,-1.0,0.0014500000000001734
2004-07-13,1.860335,1.862435,1.85176,1.85772,-1.0,0.0027599999999998737
2004-07-14,1.85738,1.86173,1.85339,1.85623,1.0,0.0014899999999999913
2004-07-15,1.8561,1.85633,1.84792,1.85122,1.0,-0.005009999999999959
2004-07-16,1.85135,1.87506,1.84773,1.8733,-1.0,0.022079999999999878
2004-07-18,1.8727,1.87712,1.87178,1.8756,-1.0,-0.0022999999999999687
2004-07-19,1.87518,1.87592,1.866515,1.86659,-1.0,0.009009999999999962
2004-07-20,1.86692,1.86755,1.84903,1.84951,1.0,0.017079999999999984
